"Text","Sentiment","SentimentConfidence","Date","Query"
"GoPro Inc Has Potential To Become Apple Inc. Of Drone Market http://t.co/HNkZs5kAwx #AAPL","neutral",0.6635,"Fri Dec 05 18:27:20  2014","#AAPL OR @Apple"
"RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu","positive",1,"Fri Dec 05 18:30:27  2014","#AAPL OR @Apple"
"Wanted the @apple iPhone 6 but that lighting charger made me go to an @windows @nokia 1020.","negative",0.6759,"Fri Dec 05 18:32:46  2014","#AAPL OR @Apple"
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET","neutral",0.6861,"Fri Dec 05 18:35:38  2014","#AAPL OR @Apple"
"Steve Hayman, @Apple National Consulting Engineer, presents on app development at #umich. http://t.co/51yinIrNoc","neutral",1,"Fri Dec 05 18:40:07  2014","#AAPL OR @Apple"
"Will #Apple Pay Consumers $1 Billion For Deleting Their Music?: Apple Inc. (NASDAQ: #AAPL) is currently embroi... http://t.co/NEJKr316Eb","neutral",0.6595,"Fri Dec 05 18:42:41  2014","#AAPL OR @Apple"
"Early Movers: BIG, DLTR, THI, #AAPL, FIVE &amp; more: These are the stocks posting the largest moves before the bell. http://t.co/GBlMWzOcQO","neutral",1,"Fri Dec 05 18:42:41  2014","#AAPL OR @Apple"
"RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu","positive",1,"Fri Dec 05 18:45:12  2014","#AAPL OR @Apple"
"@allandthompson @Apple Let me just go ahead and get this one out of the way: 'U gonna get a VIRUS &amp; ur whole house will explode!'","negative",1,"Fri Dec 05 18:45:19  2014","#AAPL OR @Apple"
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET","neutral",0.681,"Fri Dec 05 18:49:33  2014","#AAPL OR @Apple"
"Zuckerberg attacks: If Apple really cared about customers, iPhones would cost less $AAPL #aapl
http://t.co/xG4cpjwXKH","negative",0.6708,"Fri Dec 05 18:50:37  2014","#AAPL OR @Apple"
"RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu","positive",0.6758,"Fri Dec 05 18:51:53  2014","#AAPL OR @Apple"
"RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu","positive",1,"Fri Dec 05 18:52:48  2014","#AAPL OR @Apple"
"You'll Be Able To Learn How To Code For Free Next Week At Your Nearest @Apple Store!  http://t.co/8xHh2SLC4X","neutral",1,"Fri Dec 05 18:54:42  2014","#AAPL OR @Apple"
"You'll Be Able To Learn How To Code For Free Next Week At Your Nearest @Apple Store!  http://t.co/fUeCICPn2z","neutral",0.6801,"Fri Dec 05 18:54:55  2014","#AAPL OR @Apple"
"RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu","positive",0.7346,"Fri Dec 05 18:57:06  2014","#AAPL OR @Apple"
"RT @RaviMikkelsen: @HRHound @MandoGallegos Nice! If the actor had on an iWatch he'd have the entire suite of @Apple products. #sponsorDeal","neutral",1,"Fri Dec 05 18:58:20  2014","#AAPL OR @Apple"
"Apple Adds New Flyover Locations to Maps, Siri Movie Showtimes in More Countries [iOS Blog] http://t.co/758TjE7alk #AAPL","neutral",1,"Fri Dec 05 18:59:16  2014","#AAPL OR @Apple"
"Helping you &amp; your loved ones on the street with our free @Apple app #Winnipeg #Acura http://t.co/ieR7gZcLRo","neutral",0.7666,"Fri Dec 05 19:05:09  2014","#AAPL OR @Apple"
"RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu","positive",1,"Fri Dec 05 19:07:28  2014","#AAPL OR @Apple"
"#AAPL $BABA &amp; $TWTR are having their 9 &amp; 1/2 % day https://t.co/ssk6R6hzba
.. they fooling around -- NOT on their magic carpet. next week/s","neutral",0.4509,"Fri Dec 05 19:08:40  2014","#AAPL OR @Apple"
"Plaintiff withdrawn in iPod antitrust lawsuit $AAPL #aapl
http://t.co/ncmRj5QUqL","neutral",0.6646,"Fri Dec 05 19:10:38  2014","#AAPL OR @Apple"
"RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu","positive",0.6758,"Fri Dec 05 19:13:12  2014","#AAPL OR @Apple"
"RT @JPDesloges: Plaintiff withdrawn in iPod antitrust lawsuit $AAPL #aapl
http://t.co/ncmRj5QUqL","neutral",1,"Fri Dec 05 19:13:20  2014","#AAPL OR @Apple"
"My keyboard only ever freezes up when I'm trying to talk to Ian, @apple why do u hate the sophian","negative",1,"Fri Dec 05 19:13:33  2014","#AAPL OR @Apple"
"Apple entering era of security fear-mongering... from security vendors $AAPL #aapl
http://t.co/X8VJxj0hD3","neutral",0.6797,"Fri Dec 05 19:24:53  2014","#AAPL OR @Apple"
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/Z2BQWXee44","neutral",1,"Fri Dec 05 19:26:00  2014","#AAPL OR @Apple"
"2nd day with my new iPhone, WTF @Apple ?!
In switching to @SamsungMobileUS http://t.co/Vz95pDWzEe","negative",0.6879,"Fri Dec 05 19:26:47  2014","#AAPL OR @Apple"
"Learn How To Code For Free On 12/11 At Your Nearest .@Apple Store &lt; Excellent! #tech #latism http://t.co/Ca3h33hQpR","neutral",0.7244,"Fri Dec 05 19:26:55  2014","#AAPL OR @Apple"
"RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu","positive",1,"Fri Dec 05 19:27:40  2014","#AAPL OR @Apple"
"#AAPL:UBS Increases Apple's iPhone 6 Sales, Revenue And EPS...http://t.co/9yxtPhyN1s","neutral",0.6822,"Fri Dec 05 19:30:04  2014","#AAPL OR @Apple"
"#iPhone5s is the best mobile that I have had. That's easy It is only that works and It is wonderfull! Thanks @apple @tim_cook","positive",1,"Fri Dec 05 19:40:17  2014","#AAPL OR @Apple"
"Wut? @apple can I have my money back? kthx http://t.co/zVp7MUZDAM","negative",0.6979,"Fri Dec 05 19:46:09  2014","#AAPL OR @Apple"
"took me an hour (half of it was decided in a bubble bath) that I cannot download iOS 8. I hate you @apple @EE","negative",1,"Fri Dec 05 19:46:58  2014","#AAPL OR @Apple"
"What is HomeKit? Soon you'll control your home with your iPhone $AAPL #aapl
http://t.co/16qbQo1PRK","neutral",1,"Fri Dec 05 19:51:52  2014","#AAPL OR @Apple"
"RT @JPDesloges: What is HomeKit? Soon you'll control your home with your iPhone $AAPL #aapl
http://t.co/16qbQo1PRK","neutral",0.7378,"Fri Dec 05 19:52:20  2014","#AAPL OR @Apple"
"@calemcmartin blame @apple","negative",1,"Fri Dec 05 19:55:58  2014","#AAPL OR @Apple"
"Dude, @apple is all over the marketing for beats. They have a great marketing team at apple.","positive",1,"Fri Dec 05 19:56:11  2014","#AAPL OR @Apple"
"Watch out @Apple.  http://t.co/B3Uq7YeDlx","neutral",1,"Fri Dec 05 19:57:10  2014","#AAPL OR @Apple"
"why don't we have harry potter emojis please work on this @Apple","negative",0.68,"Fri Dec 05 19:57:36  2014","#AAPL OR @Apple"
"RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple","neutral",0.6437,"Fri Dec 05 19:59:45  2014","#AAPL OR @Apple"
"RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple","negative",0.6758,"Fri Dec 05 19:59:56  2014","#AAPL OR @Apple"
"RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple","negative",1,"Fri Dec 05 20:00:19  2014","#AAPL OR @Apple"
"RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple","negative",0.6719,"Fri Dec 05 20:00:59  2014","#AAPL OR @Apple"
"RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple","negative",0.6595,"Fri Dec 05 20:01:16  2014","#AAPL OR @Apple"
"RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu","positive",0.6971,"Fri Dec 05 20:03:18  2014","#AAPL OR @Apple"
"TWDanceCenter #UrbanNutcracker @Apple Store in Boylston St. @ 6.30pm. Enjoy some #krumping . Meet the director &amp; @RussellFerg","neutral",1,"Fri Dec 05 20:05:13  2014","#AAPL OR @Apple"
"RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple","neutral",0.5025,"Fri Dec 05 20:05:56  2014","#AAPL OR @Apple"
"RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple","negative",0.48,"Fri Dec 05 20:06:57  2014","#AAPL OR @Apple"
"RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple","negative",0.6515,"Fri Dec 05 20:07:05  2014","#AAPL OR @Apple"
"@apple had a dream last night where I downgraded my #iPhone to a 4S and spent the rest of the dream trying to figure out what to do. #shame","negative",1,"Fri Dec 05 20:10:33  2014","#AAPL OR @Apple"
"RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple","neutral",0.501,"Fri Dec 05 20:14:35  2014","#AAPL OR @Apple"
"Apple Stock: Is Push Into India Too Little Too Late? $AAPL #aapl
http://t.co/M9kOVlEikb","neutral",0.6622,"Fri Dec 05 20:14:51  2014","#AAPL OR @Apple"
"RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple","neutral",0.667,"Fri Dec 05 20:15:35  2014","#AAPL OR @Apple"
"Apple Inc. (AAPL) Focuses On Larger Indian Market Share http://t.co/o9RU1Lv1V8 #AAPL","neutral",1,"Fri Dec 05 20:18:15  2014","#AAPL OR @Apple"
"I really want @apple to drop the word BOOK from products so employees will start treating machines with more care. aka stop dropping them.","neutral",0.6859,"Fri Dec 05 20:21:39  2014","#AAPL OR @Apple"
"APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL #aapl 
http://t.co/OeYEqn72er","neutral",1,"Fri Dec 05 20:22:44  2014","#AAPL OR @Apple"
"#WearableDevices To #Consumers : You're Putting Me On - http://t.co/2eSSgN5Wsv #IBDNews via @IBDinvestors  #aapl #nke #grmn #amba #invn","neutral",1,"Fri Dec 05 20:25:02  2014","#AAPL OR @Apple"
"APPLE Intraday Comments - LAST Update - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z","neutral",1,"Fri Dec 05 20:25:29  2014","#AAPL OR @Apple"
"@apple IOS8 is still shit","negative",1,"Fri Dec 05 20:26:06  2014","#AAPL OR @Apple"
"@marxculture @AppleUK_  Thanks, I'll keep it in mind. Tho, I've lately been so unhappy with everything @apple that I'm moving away from them","negative",1,"Fri Dec 05 20:30:27  2014","#AAPL OR @Apple"
"#Apple: Facing A Challenge From Google's Android - Apple Inc. #AAPL | Seeking Alpha http://t.co/Fd4E1Pv5G4","neutral",0.6759,"Fri Dec 05 20:30:37  2014","#AAPL OR @Apple"
"@daulfn @AppleUK_ @Apple I have a Windows lappy which works well and was half the price of the alternative","negative",0.6804,"Fri Dec 05 20:31:25  2014","#AAPL OR @Apple"
"Apple:Dec 5 Trading Daily Profit $1.57/sh,  Weekly Profits of $18.36/sh  #aapl #Stockaction #trading #Stocks #MKt  
http://t.co/76R4rmUUNo","neutral",1,"Fri Dec 05 20:33:24  2014","#AAPL OR @Apple"
"@Apple: Apple ID should ALWAYS b able to b set up w/out cred card/PayPal/gift card attach to it. You'll still get your $ if they buy. #fail","negative",0.5024,"Fri Dec 05 20:35:01  2014","#AAPL OR @Apple"
"@marxculture @AppleUK_ @Apple Yeh was thinking of doing exactly that. Just wanna install decent unix on ok hardware &amp; live happily everafter","neutral",1,"Fri Dec 05 20:35:01  2014","#AAPL OR @Apple"
"Security firm @Kaspersky have issued their (not very cheery) 2015 predictions - and say @Apple Pay to attract attacks http://t.co/7XBrTqSmdq","neutral",0.7258,"Fri Dec 05 20:38:31  2014","#AAPL OR @Apple"
"There needs to be an emoji with war paint/football make up on. @apple @emojimakers for fangirls everywhere.","neutral",0.697,"Fri Dec 05 20:43:18  2014","#AAPL OR @Apple"
"@daulfn @AppleUK_ @Apple It's what most of our devs do","neutral",1,"Fri Dec 05 20:44:44  2014","#AAPL OR @Apple"
"#AAPL:12 Unexpected Stocks Bringing Buffett and Fellow Billionaires Holiday ...http://t.co/QSxQQPAg2q","neutral",1,"Fri Dec 05 20:45:03  2014","#AAPL OR @Apple"
"#UBS #Increases @Apple [#Apple]'s #iPhone6 Sales, #Revenue And EPS. (#Friday, 5 #December) http://t.co/yEPG0Urogc","neutral",1,"Fri Dec 05 20:47:33  2014","#AAPL OR @Apple"
"RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple","negative",0.6758,"Fri Dec 05 20:49:25  2014","#AAPL OR @Apple"
"@Apple admits deleting rival music store tracks from iPods | Apple | http://t.co/DPH21dL8K3 http://t.co/GEAgJUuRSO","negative",0.5044,"Fri Dec 05 20:53:15  2014","#AAPL OR @Apple"
"Is it just me, who feels #Yosemite eats more battery &amp; Resource than #Mavericks?  @Apple are you reading this?","negative",1,"Fri Dec 05 20:53:46  2014","#AAPL OR @Apple"
"BLOCK TRADE detected in #AAPL","neutral",0.7253,"Fri Dec 05 20:59:21  2014","#AAPL OR @Apple"
"@apple u used to b cool what happened","negative",1,"Fri Dec 05 20:59:29  2014","#AAPL OR @Apple"
"IT &amp; marketing systems @AmericanExpress cause headaches as card holders with @Apple Pay are being opted in for promotions without permission","negative",0.7021,"Fri Dec 05 21:00:34  2014","#AAPL OR @Apple"
"..@facebook founder @MarkZuckerberg attacks @apple boss @TimCook over 'ridiculous' comments about ads http://t.co/fNKDDbfLzV","negative",0.665,"Fri Dec 05 21:02:07  2014","#AAPL OR @Apple"
"RT @_Jamelia_: Dude, @apple is all over the marketing for beats. They have a great marketing team at apple.","positive",1,"Fri Dec 05 21:05:46  2014","#AAPL OR @Apple"
"Foreign Currency Exchange May Be A Headwind For Apple (AAPL) http://t.co/rMPiMkvLsH #AAPL","neutral",1,"Fri Dec 05 21:06:17  2014","#AAPL OR @Apple"
"@ATTCares @senisbs Wireless Family Share plan, one line upgrade just killed my discount. Not sure it was mentioned on @Apple pre-order page.","negative",1,"Fri Dec 05 21:12:16  2014","#AAPL OR @Apple"
"#AAPL RT @cue: Proud to be part of #HourofCode next week. Events at Apple retail stores around the world. http://t.co/ag2ki1ZDVf","positive",0.6665,"Fri Dec 05 21:12:42  2014","#AAPL OR @Apple"
"RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu","positive",1,"Fri Dec 05 21:13:26  2014","#AAPL OR @Apple"
"RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu","positive",1,"Fri Dec 05 21:13:45  2014","#AAPL OR @Apple"
"itunes is awful &amp; is ruining my life fix your shit @apple","negative",1,"Fri Dec 05 21:19:52  2014","#AAPL OR @Apple"
"Buyer's Guide: Deals on MacBook Air, Retina MacBook Pro, iPads, Apple Accessories, and More [Mac Blog] http://t.co/EAC2nK1Nkk #AAPL","neutral",0.642,"Fri Dec 05 21:19:57  2014","#AAPL OR @Apple"
"#Forget @Apple [#Apple]'s #iPhone and @SamsungMobileUS #Samsung's Galaxy, the #humble flip phone is back. (#Frid... http://t.co/6CiLI9sCw6","negative",0.6585,"Fri Dec 05 21:20:30  2014","#AAPL OR @Apple"
"Apple Inc. price at close, December 05, 2014, is 114.9801. #apple #AAPL","neutral",1,"Fri Dec 05 21:25:19  2014","#AAPL OR @Apple"
"#AAPL:Why can't Apple meet demand for the iPhone 6?...http://t.co/200wqsCPaG","negative",0.675,"Fri Dec 05 21:30:03  2014","#AAPL OR @Apple"
"had soo many iPhones and never had a problem, smashed 2 screens in 3 months with this 6 @apple u can suck my balls","negative",1,"Fri Dec 05 21:35:48  2014","#AAPL OR @Apple"
"Will Apple Pay Consumers $1 Billion For Deleting Their Music? http://t.co/BWtOE7mAo5 #AAPL","neutral",0.7201,"Fri Dec 05 21:37:24  2014","#AAPL OR @Apple"
"RT @taraluv_: had soo many iPhones and never had a problem, smashed 2 screens in 3 months with this 6 @apple u can suck my balls","negative",0.6373,"Fri Dec 05 21:43:15  2014","#AAPL OR @Apple"
"Is there ever going to be a moment y'all are going to fix the battery? Mine goes from 100% to 22% in an hour. @apple","negative",1,"Fri Dec 05 21:43:21  2014","#AAPL OR @Apple"
"The power of @Apple 's strong branding and store design in one photo http://t.co/Xsjk3LV0ei via @qz.  Article: http://t.co/eDjJ9R61yE","neutral",0.7119,"Fri Dec 05 21:45:05  2014","#AAPL OR @Apple"
"Sorry @samsung but I will be taking my smartphone talents over to @Apple. The iphone 6 is more reliable &amp; is better for everyday usage.","positive",1,"Fri Dec 05 21:48:44  2014","#AAPL OR @Apple"
"#Why #can't @Apple [#Apple] meet demand for the #iPhone6?. (#Friday, 5 #December) http://t.co/dCKe05pVa4","negative",0.6595,"Fri Dec 05 21:50:00  2014","#AAPL OR @Apple"
"So, Which #PromoProduct suppliers carry brandable @Apple compliant adapters? #HeadsAreGoingToRoll","neutral",1,"Fri Dec 05 21:51:49  2014","#AAPL OR @Apple"
"Early Apple Employee Bill Fernandez Shares Details on Steve Jobs, Creation of the Apple II, and More http://t.co/hv7TfDUIm9 #AAPL","neutral",1,"Fri Dec 05 21:53:14  2014","#AAPL OR @Apple"
"RT @DannyRosin: So, Which #PromoProduct suppliers carry brandable @Apple compliant adapters? #HeadsAreGoingToRoll","neutral",0.7244,"Fri Dec 05 21:54:43  2014","#AAPL OR @Apple"
"@Apple Maps, where is the #FAUSTADIUM ? @floridaatlantic
@fauathletics #fau #bocaraton #floridaatlantic #floridaa... http://t.co/TvvYCwNprw","neutral",0.6822,"Fri Dec 05 21:55:14  2014","#AAPL OR @Apple"
"Paid $20 for a new 5 charger and couldn't  b more pissed about it... this is rape @apple","negative",1,"Fri Dec 05 21:58:24  2014","#AAPL OR @Apple"
"@Apple my wifi is on &amp; working on everything else but my ipad. i'm so pissed. TWO DAYS it's been like this! GET IT TOGETHER #Apple","negative",0.6525,"Fri Dec 05 21:59:27  2014","#AAPL OR @Apple"
"@DannyRosin @Apple It will be interesting to watch how/if this is resolved.","neutral",1,"Fri Dec 05 22:03:07  2014","#AAPL OR @Apple"
"@brandivatemktg @Apple - Integrity cures most evils. #MFi, in this case, will too!","neutral",1,"Fri Dec 05 22:06:46  2014","#AAPL OR @Apple"
"@DannyRosin @Apple Agreed!","neutral",1,"Fri Dec 05 22:07:48  2014","#AAPL OR @Apple"
"#AAPL:Pale, hoarse Steve Jobs defends Apple in videotaped deposition in iPod...http://t.co/SNmpSx4TDo","neutral",1,"Fri Dec 05 22:15:04  2014","#AAPL OR @Apple"
"OR @phone OR @apple I FUCKING HATE YHIS OHONE OMG IM SO EMBARRASSED","negative",1,"Fri Dec 05 22:16:39  2014","#AAPL OR @Apple"
"Why can't Apple meet demand for the iPhone 6? #AAPL http://t.co/niSTjt22ql","negative",0.676,"Fri Dec 05 22:18:30  2014","#AAPL OR @Apple"
"Wow, @Uber's $40B+ valuation would rank it No. 11 in Silicon Valley, behind the likes of @Apple, @Google, @facebook http://t.co/nLFvUJ2Ry7","neutral",0.7916,"Fri Dec 05 22:21:49  2014","#AAPL OR @Apple"
"RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu","positive",1,"Fri Dec 05 22:23:47  2014","#AAPL OR @Apple"
"Dear @apple bring my phone quicker","neutral",0.5146,"Fri Dec 05 22:32:40  2014","#AAPL OR @Apple"
"IE, Chrome, and Firefox all now have public feature roadmaps...come on, @apple Safari!  Feel free to fork http://t.co/rmkflGk5ZH","negative",0.6505,"Fri Dec 05 22:35:19  2014","#AAPL OR @Apple"
"morning or should I say evening now that @apple replaced my crimped cord! http://t.co/xoaFbFKqTL","negative",0.676,"Fri Dec 05 22:36:15  2014","#AAPL OR @Apple"
"@jacobrossi yeah, seriously... why doesn't @Apple have one?  Good developer relations I think to have one.","negative",0.6828,"Fri Dec 05 22:39:25  2014","#AAPL OR @Apple"
"Apple: Facing A Challenge From Google's Android http://t.co/apqD7jWn7B #AAPL","neutral",1,"Fri Dec 05 22:42:17  2014","#AAPL OR @Apple"
"My @apple autocorrect changes Muslim to awesome and I'm okay with that","neutral",0.6538,"Fri Dec 05 22:47:48  2014","#AAPL OR @Apple"
"RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that","neutral",0.6722,"Fri Dec 05 22:48:19  2014","#AAPL OR @Apple"
"RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that","neutral",0.6556,"Fri Dec 05 22:48:29  2014","#AAPL OR @Apple"
